index,Country,City,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed
20819,it,prato,43.883333,11.1,33.71,100.0,75.0,1.12
4857,ca,peachland,49.766667,-119.75,32.9,86.0,90.0,2.24
44955,us,dickinson,46.8791667,-102.7891667,43.34,87.0,90.0,24.43
46418,vn,hoi an,15.879444,108.335,75.2,88.0,75.0,8.21
14340,gr,vasiliki,39.6388889,21.7047222,20.77,72.0,0.0,2.62
43769,us,ferndale,39.1830556,-76.6405556,32.2,50.0,90.0,8.05
44527,us,fort dix,40.0297222,-74.6188889,36.43,74.0,1.0,7.31
31849,pt,ventosa,39.12696,-9.084235000000001,37.85,86.0,0.0,1.12
19927,ir,mahabad,36.7499,45.7229,34.67,87.0,44.0,5.19
24298,mx,petapa,16.816667000000002,-95.15,,,,
